OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
515079,100396,8/10/2025,2015,1,0,Gateway,Completed,59,Isfahan,4/13/2023,VIP,Bluetooth Speaker,Electronics,58,58,58
515080,106869,8/28/2024,2004,1,0,Gateway,Cancelled,53,Tehran,8/6/2025,Regular,Power Bank,Electronics,35,35,35
515081,108157,9/21/2025,2013,1,0,Gateway,Completed,20,Isfahan,6/17/2025,New,Notebook,Stationery,7,7,7
515082,102128,1/26/2026,2013,3,5,Gateway,Completed,48,Isfahan,2/10/2024,New,Notebook,Stationery,7,20,20
515083,100876,8/22/2025,2008,1,0,Cash,Returned,42,Isfahan,7/6/2024,Regular,Phone Case,Accessories,14,14,14
515084,105209,11/26/2025,2003,1,10,Cash,Completed,41,Tehran,9/4/2025,VIP,USB-C Cable,Accessories,9,8,8
515085,105171,5/10/2025,2011,1,10,Gateway,Completed,46,Isfahan,12/25/2024,New,Desk Lamp,Home Office,32,29,29
515086,100423,4/24/2026,2001,1,0,Gateway,Completed,54,Qom,9/14/2023,Regular,Wireless Mouse,Electronics,18,18,18
515087,103469,10/21/2025,2019,1,0,CardToCard,Completed,43,Shiraz,3/30/2024,Regular,Tablet,Electronics,260,260,260
515088,106551,10/5/2024,2012,1,0,CardToCard,Completed,44,Tehran,4/1/2024,Regular,Office Chair,Home Office,180,180,180
515089,100981,9/17/2025,2004,2,0,CardToCard,Completed,46,Isfahan,2/15/2024,VIP,Power Bank,Electronics,35,70,70
515090,101225,8/3/2025,2013,1,0,Gateway,Cancelled,38,Isfahan,6/15/2023,Regular,Notebook,Stationery,7,7,7
515091,102540,10/11/2025,2011,1,10,CardToCard,Completed,41,Tehran,7/10/2025,VIP,Desk Lamp,Home Office,32,29,29
515092,104155,10/3/2024,2011,4,0,Gateway,Completed,28,Isfahan,10/31/2025,New,Desk Lamp,Home Office,32,128,128
515093,104407,3/16/2025,2010,2,10,Gateway,Completed,30,Isfahan,8/20/2024,New,Fitness Band,Wearables,55,99,99
515094,100386,1/30/2026,2014,1,15,Gateway,Completed,23,Karaj,12/24/2023,VIP,Backpack,Accessories,42,36,36
515095,103425,5/31/2026,2013,1,10,Gateway,Completed,47,Mashhad,11/30/2025,VIP,Notebook,Stationery,7,6,6
515096,106668,11/7/2024,2008,2,10,Gateway,Completed,29,Ahvaz,12/3/2025,Regular,Phone Case,Accessories,14,25,25
515097,104623,2/24/2025,2013,1,5,Cash,Cancelled,57,Rasht,5/26/2025,New,Notebook,Stationery,7,7,7
515098,106841,10/12/2024,2006,3,0,Cash,Completed,31,Rasht,7/2/2023,New,Webcam,Electronics,48,144,144
515099,105357,9/12/2025,2009,1,0,Wallet,Cancelled,51,Isfahan,4/17/2025,New,Smart Watch,Wearables,120,120,120
515100,101462,2/3/2024,2004,1,10,Gateway,Completed,33,Karaj,4/1/2024,Regular,Power Bank,Electronics,35,32,32
515101,102307,5/3/2026,2003,3,20,Gateway,Completed,33,Tehran,10/24/2024,New,USB-C Cable,Accessories,9,22,22
515102,101754,4/19/2025,2002,2,0,CardToCard,Returned,36,Rasht,9/11/2025,New,Mechanical Keyboard,Electronics,62,124,124
515103,106427,8/22/2024,2013,1,5,Wallet,Completed,64,Ahvaz,10/20/2024,Regular,Notebook,Stationery,7,7,7
515104,103225,2/2/2024,2017,2,5,CardToCard,Cancelled,47,Tehran,2/24/2024,New,HDMI Cable,Accessories,11,21,21
515105,105028,4/29/2025,2010,4,0,Wallet,Completed,22,Tehran,1/16/2024,Regular,Fitness Band,Wearables,55,220,220
515106,109953,5/21/2025,2008,2,0,Gateway,Completed,20,Isfahan,6/23/2023,New,Phone Case,Accessories,14,28,28
515107,101182,8/23/2025,2012,1,0,Wallet,Completed,62,Shiraz,8/6/2024,New,Office Chair,Home Office,180,180,180
515108,108867,3/29/2025,2017,1,5,Gateway,Completed,22,Tabriz,10/19/2023,VIP,HDMI Cable,Accessories,11,10,10
515109,105846,3/21/2025,2013,2,10,Wallet,Completed,25,Rasht,10/12/2025,New,Notebook,Stationery,7,13,13
515110,104634,9/19/2024,2017,1,5,Gateway,Completed,26,Mashhad,2/27/2025,Regular,HDMI Cable,Accessories,11,10,10
515111,106533,6/16/2024,2003,1,15,Gateway,Completed,41,Tehran,4/26/2025,New,USB-C Cable,Accessories,9,8,8
515112,108066,8/4/2024,2002,1,0,Gateway,Completed,48,Tehran,2/21/2025,Regular,Mechanical Keyboard,Electronics,62,62,62
515113,106543,11/19/2024,2002,2,0,Gateway,Completed,33,Isfahan,10/25/2023,Regular,Mechanical Keyboard,Electronics,62,124,124
515114,100041,10/30/2025,2013,1,10,CardToCard,Completed,25,Tehran,10/21/2025,Regular,Notebook,Stationery,7,6,6
515115,109051,4/12/2024,2007,1,20,CardToCard,Completed,19,Mashhad,1/8/2024,New,Headphones,Electronics,75,60,60
515116,101166,7/10/2025,2002,2,10,Gateway,Completed,23,Tabriz,1/30/2025,Regular,Mechanical Keyboard,Electronics,62,112,112
515117,104728,2/2/2024,2015,2,10,CardToCard,Completed,60,Tehran,5/7/2023,Regular,Bluetooth Speaker,Electronics,58,104,104
515118,107285,2/7/2024,2016,1,0,Cash,Completed,23,Tabriz,4/30/2025,New,Monitor,Electronics,21,21,21
515119,108060,8/24/2024,2007,2,10,Gateway,Cancelled,61,Shiraz,6/29/2025,New,Headphones,Electronics,75,135,135
515120,108956,11/4/2024,2013,3,5,Wallet,Completed,29,Tabriz,7/2/2024,New,Notebook,Stationery,7,20,20
515121,106304,6/13/2024,2017,4,15,Gateway,Completed,46,Ahvaz,6/5/2023,Regular,HDMI Cable,Accessories,11,37,37
515122,101150,2/6/2026,2016,1,0,Cash,Completed,58,Karaj,7/10/2024,New,Monitor,Electronics,21,21,21
515123,103689,9/20/2024,2014,3,0,Gateway,Completed,64,Tehran,10/13/2025,VIP,Backpack,Accessories,42,126,126
515124,107840,2/8/2025,2003,2,0,Cash,Completed,38,Kerman,4/20/2024,New,USB-C Cable,Accessories,9,18,18
515125,108300,6/23/2026,2007,1,10,Gateway,Completed,37,Tabriz,6/22/2023,Regular,Headphones,Electronics,75,68,68
515126,100593,8/7/2024,2002,1,20,Gateway,Completed,29,Shiraz,7/24/2024,Regular,Mechanical Keyboard,Electronics,62,50,50
515127,103777,6/18/2025,2008,2,5,CardToCard,Completed,43,Isfahan,12/22/2025,New,Phone Case,Accessories,14,27,27
515128,103486,10/6/2025,2011,2,10,CardToCard,Completed,19,Ahvaz,8/29/2025,Regular,Desk Lamp,Home Office,32,58,58
515129,108674,8/22/2024,2015,2,0,CardToCard,Completed,18,Tehran,5/19/2025,Regular,Bluetooth Speaker,Electronics,58,116,116
515130,107671,2/19/2024,2003,1,20,Gateway,Cancelled,21,Tehran,9/26/2024,Regular,USB-C Cable,Accessories,9,7,7
515131,106687,11/14/2025,2003,2,15,CardToCard,Completed,27,Tehran,1/8/2025,Regular,USB-C Cable,Accessories,9,15,15
515132,104785,9/6/2024,2006,3,20,Gateway,Completed,58,Shiraz,12/1/2024,Regular,Webcam,Electronics,48,115,115
515133,100783,10/4/2024,2006,2,15,CardToCard,Completed,23,Isfahan,10/18/2023,VIP,Webcam,Electronics,48,82,82
515134,107448,12/24/2024,2017,2,0,Gateway,Completed,38,Tabriz,7/9/2025,New,HDMI Cable,Accessories,11,22,22
515135,106450,2/3/2024,2014,2,0,CardToCard,Completed,24,Shiraz,5/21/2024,Regular,Backpack,Accessories,42,84,84
515136,102836,1/5/2026,2007,2,0,Wallet,Completed,44,Mashhad,1/15/2025,New,Headphones,Electronics,75,150,150
515137,103364,1/16/2026,2001,1,10,Gateway,Completed,57,Mashhad,10/29/2024,VIP,Wireless Mouse,Electronics,18,16,16
515138,106690,1/23/2026,2005,1,0,Cash,Completed,42,Tabriz,3/14/2025,Regular,Laptop Stand,Accessories,28,28,28
515139,100412,6/7/2024,2020,1,10,CardToCard,Completed,29,Karaj,1/1/2025,New,Gaming Controller,Gaming,68,61,61
515140,107895,5/31/2026,2007,1,30,CardToCard,Completed,53,Tabriz,9/29/2024,Regular,Headphones,Electronics,75,52,52
515141,105912,7/25/2025,2001,1,15,Gateway,Completed,34,Shiraz,9/9/2023,Regular,Wireless Mouse,Electronics,18,15,15
515142,101987,5/27/2025,2006,2,10,Gateway,Completed,57,Shiraz,3/5/2024,New,Webcam,Electronics,48,86,86
515143,105362,9/16/2025,2008,2,0,Gateway,Completed,56,Shiraz,10/13/2025,Regular,Phone Case,Accessories,14,28,28
515144,101861,10/15/2025,2020,1,10,Cash,Completed,53,Tehran,9/1/2023,Regular,Gaming Controller,Gaming,68,61,61
515145,102994,12/25/2024,2012,1,10,CardToCard,Completed,59,Ahvaz,2/28/2025,New,Office Chair,Home Office,180,162,162
515146,100451,5/19/2025,2018,1,15,Cash,Completed,64,Mashhad,12/27/2023,Regular,Microphone,Electronics,85,72,72
515147,108304,5/20/2025,2001,1,10,Gateway,Completed,43,Rasht,6/11/2025,New,Wireless Mouse,Electronics,18,16,16
515148,103822,1/7/2024,2008,1,20,Cash,Completed,18,Mashhad,5/21/2024,Regular,Phone Case,Accessories,14,11,11
515149,106801,1/9/2024,2020,1,20,Gateway,Completed,58,Karaj,8/10/2025,VIP,Gaming Controller,Gaming,68,54,54
515150,100140,2/10/2025,2010,1,10,Gateway,Completed,38,Ahvaz,5/11/2024,Regular,Fitness Band,Wearables,55,50,50
515151,108614,4/27/2025,2003,2,20,Gateway,Completed,44,Karaj,8/18/2023,New,USB-C Cable,Accessories,9,14,14
515152,105274,9/3/2025,2008,1,5,Gateway,Completed,41,Mashhad,8/3/2023,Regular,Phone Case,Accessories,14,13,13
515153,101636,10/12/2025,2003,2,5,Cash,Completed,43,Tehran,4/3/2024,New,USB-C Cable,Accessories,9,17,17
515154,102775,5/21/2025,2009,1,10,Gateway,Completed,44,Karaj,11/3/2024,Regular,Smart Watch,Wearables,120,108,108
515155,104041,9/2/2024,2008,1,0,Gateway,Completed,33,Tehran,11/17/2023,Regular,Phone Case,Accessories,14,14,14
515156,109891,6/19/2025,2017,3,0,Gateway,Completed,44,Kerman,12/10/2024,Regular,HDMI Cable,Accessories,11,33,33
515157,109023,8/12/2024,2010,4,10,CardToCard,Completed,55,Karaj,8/1/2025,Regular,Fitness Band,Wearables,55,198,198
515158,108720,12/7/2025,2009,2,30,CardToCard,Completed,53,Tehran,9/25/2024,Regular,Smart Watch,Wearables,120,168,168
515159,101850,12/31/2024,2006,3,15,Cash,Completed,25,Kerman,11/10/2024,New,Webcam,Electronics,48,122,122
515160,105497,2/17/2026,2006,3,0,CardToCard,Completed,54,Mashhad,8/1/2024,New,Webcam,Electronics,48,144,144
515161,100328,4/20/2024,2017,1,15,Gateway,Completed,19,Rasht,2/6/2024,Regular,HDMI Cable,Accessories,11,9,9
515162,108992,9/1/2025,2008,2,0,Gateway,Completed,35,Tehran,6/27/2024,New,Phone Case,Accessories,14,28,28
515163,100599,1/5/2025,2017,1,0,Wallet,Returned,48,Shiraz,6/22/2023,Regular,HDMI Cable,Accessories,11,11,11
515164,109628,4/20/2024,2008,3,20,Gateway,Completed,63,Shiraz,4/7/2023,New,Phone Case,Accessories,14,34,34
515165,101890,4/27/2025,2013,1,0,Wallet,Completed,39,Tabriz,9/13/2023,Regular,Notebook,Stationery,7,7,7
515166,106002,7/2/2024,2017,1,0,Gateway,Completed,57,Tehran,5/30/2023,VIP,HDMI Cable,Accessories,11,11,11
515167,108195,9/9/2024,2017,3,0,Gateway,Completed,25,Mashhad,3/2/2023,Regular,HDMI Cable,Accessories,11,33,33
515168,103579,1/29/2025,2013,5,0,Wallet,Completed,60,Tabriz,9/20/2023,New,Notebook,Stationery,7,35,35
515169,102917,11/10/2024,2011,1,0,Gateway,Completed,47,Ahvaz,8/18/2023,VIP,Desk Lamp,Home Office,32,32,32
515170,108828,12/1/2024,2001,1,10,Wallet,Completed,25,Tabriz,7/21/2024,VIP,Wireless Mouse,Electronics,18,16,16
515171,106765,12/8/2024,2017,1,10,Gateway,Completed,41,Mashhad,8/20/2023,New,HDMI Cable,Accessories,11,10,10
515172,102667,1/15/2024,2003,2,5,Gateway,Completed,29,Karaj,4/13/2025,Regular,USB-C Cable,Accessories,9,17,17
515173,100052,11/13/2024,2006,2,20,CardToCard,Completed,27,Isfahan,2/13/2025,Regular,Webcam,Electronics,48,77,77
515174,103281,12/6/2024,2013,1,0,Wallet,Cancelled,22,Isfahan,4/23/2025,Regular,Notebook,Stationery,7,7,7
515175,102530,5/27/2025,2009,1,5,Gateway,Completed,45,Tehran,11/6/2025,New,Smart Watch,Wearables,120,114,114
515176,106500,2/19/2025,2001,1,20,Gateway,Completed,40,Mashhad,11/11/2023,Regular,Wireless Mouse,Electronics,18,14,14
515177,103911,5/29/2024,2003,2,0,Gateway,Completed,29,Mashhad,6/6/2025,VIP,USB-C Cable,Accessories,9,18,18
515178,100329,5/23/2025,2014,1,0,Wallet,Returned,24,Isfahan,1/20/2024,Regular,Backpack,Accessories,42,42,42
515179,106525,1/31/2024,2009,2,0,Gateway,Completed,32,Rasht,3/9/2025,New,Smart Watch,Wearables,120,240,240
515180,101174,10/14/2024,2011,1,5,Gateway,Completed,26,Isfahan,4/21/2023,Regular,Desk Lamp,Home Office,32,30,30
515181,101204,6/19/2025,2002,1,5,Wallet,Completed,54,Tehran,8/25/2023,Regular,Mechanical Keyboard,Electronics,62,59,59
515182,105546,6/23/2025,2003,1,10,Gateway,Returned,60,Ahvaz,12/14/2024,Regular,USB-C Cable,Accessories,9,8,8
515183,103155,6/4/2024,2006,1,15,Gateway,Completed,21,Tabriz,10/31/2025,Regular,Webcam,Electronics,48,41,41
515184,101392,10/20/2024,2001,1,15,Cash,Completed,43,Tabriz,4/7/2025,Regular,Wireless Mouse,Electronics,18,15,15
515185,106499,1/30/2025,2012,2,10,CardToCard,Completed,32,Shiraz,3/19/2023,Regular,Office Chair,Home Office,180,324,324
515186,108563,12/21/2024,2001,1,0,CardToCard,Completed,64,Qom,2/1/2024,Regular,Wireless Mouse,Electronics,18,18,18
515187,101571,8/15/2025,2013,1,15,Gateway,Completed,21,Karaj,2/25/2025,Regular,Notebook,Stationery,7,6,6
515188,108739,10/1/2025,2004,1,10,Wallet,Completed,52,Rasht,6/25/2025,Regular,Power Bank,Electronics,35,32,32
515189,100697,2/5/2024,2010,1,0,CardToCard,Completed,52,Tehran,10/20/2023,Regular,Fitness Band,Wearables,55,55,55
515190,105129,10/5/2025,2005,1,0,Wallet,Completed,50,Tehran,2/25/2023,Regular,Laptop Stand,Accessories,28,28,28
515191,107204,1/29/2026,2003,1,5,Gateway,Completed,24,Rasht,10/14/2023,New,USB-C Cable,Accessories,9,9,9
515192,100925,3/13/2026,2016,1,0,Gateway,Completed,29,Shiraz,4/5/2025,Regular,Monitor,Electronics,21,21,21
515193,109338,2/18/2024,2008,1,0,Gateway,Completed,59,Qom,3/11/2025,Regular,Phone Case,Accessories,14,14,14
515194,102802,2/3/2026,2013,1,0,Cash,Completed,39,Qom,9/8/2025,Regular,Notebook,Stationery,7,7,7
515195,107705,5/21/2024,2007,4,0,Wallet,Completed,63,Mashhad,6/30/2023,New,Headphones,Electronics,75,300,300
515196,105838,10/19/2024,2001,2,5,Wallet,Completed,19,Karaj,10/12/2024,Regular,Wireless Mouse,Electronics,18,34,34
515197,103626,11/25/2024,2018,1,10,Cash,Completed,53,Tehran,7/15/2025,Regular,Microphone,Electronics,85,76,76
515198,100550,9/15/2024,2011,2,0,Wallet,Cancelled,50,Isfahan,11/10/2024,VIP,Desk Lamp,Home Office,32,64,64
515199,108706,9/11/2024,2002,3,10,Gateway,Completed,49,Karaj,2/20/2025,Regular,Mechanical Keyboard,Electronics,62,167,167
515200,103542,5/26/2024,2017,2,0,CardToCard,Completed,45,Tehran,12/28/2025,New,HDMI Cable,Accessories,11,22,22
515201,105033,7/23/2025,2015,1,5,Gateway,Completed,35,Karaj,12/1/2024,Regular,Bluetooth Speaker,Electronics,58,55,55
515202,101787,5/16/2025,2013,1,10,Gateway,Completed,27,Isfahan,10/27/2024,New,Notebook,Stationery,7,6,6
515203,104090,6/14/2025,2013,2,10,CardToCard,Completed,65,Isfahan,2/3/2025,New,Notebook,Stationery,7,13,13
515204,105763,3/26/2025,2008,2,0,Wallet,Completed,27,Tehran,8/5/2024,Regular,Phone Case,Accessories,14,28,28
515205,109803,7/9/2024,2018,2,0,CardToCard,Completed,48,Mashhad,12/10/2023,Regular,Microphone,Electronics,85,170,170
515206,108721,5/21/2025,2008,1,15,Gateway,Returned,52,Shiraz,1/5/2025,Regular,Phone Case,Accessories,14,12,12
515207,109458,7/18/2025,2014,1,5,CardToCard,Completed,47,Tehran,1/27/2023,VIP,Backpack,Accessories,42,40,40
515208,108989,2/15/2024,2017,1,15,Wallet,Completed,18,Ahvaz,6/24/2025,New,HDMI Cable,Accessories,11,9,9
515209,102532,6/15/2026,2011,2,0,Cash,Returned,56,Tehran,11/3/2023,Regular,Desk Lamp,Home Office,32,64,64
515210,100978,5/16/2025,2008,3,5,Gateway,Completed,45,Mashhad,1/21/2024,Regular,Phone Case,Accessories,14,40,40
515211,104531,7/5/2025,2003,1,5,CardToCard,Completed,19,Shiraz,5/30/2025,Regular,USB-C Cable,Accessories,9,9,9
515212,100947,5/7/2025,2013,3,5,Gateway,Completed,64,Tehran,10/11/2024,Regular,Notebook,Stationery,7,20,20
515213,106768,8/19/2025,2006,1,0,Wallet,Completed,44,Karaj,10/27/2024,Regular,Webcam,Electronics,48,48,48
515214,107259,7/21/2025,2020,1,10,Gateway,Completed,24,Mashhad,9/16/2024,Regular,Gaming Controller,Gaming,68,61,61
515215,107443,11/21/2025,2018,2,10,CardToCard,Completed,45,Isfahan,1/30/2024,New,Microphone,Electronics,85,153,153
515216,100062,5/19/2024,2005,1,0,Gateway,Completed,53,Tehran,8/27/2025,New,Laptop Stand,Accessories,28,28,28
515217,100074,5/21/2024,2011,5,5,CardToCard,Completed,24,Isfahan,8/9/2025,New,Desk Lamp,Home Office,32,152,152
515218,104971,7/8/2024,2004,5,10,Cash,Completed,59,Karaj,11/19/2023,Regular,Power Bank,Electronics,35,158,158
515219,104181,5/15/2026,2013,3,15,Gateway,Completed,49,Isfahan,8/1/2023,VIP,Notebook,Stationery,7,18,18
515220,106600,11/4/2024,2020,3,5,Wallet,Completed,19,Tehran,8/3/2023,Regular,Gaming Controller,Gaming,68,194,194
515221,107141,9/30/2024,2002,1,15,Wallet,Completed,26,Mashhad,11/12/2025,Regular,Mechanical Keyboard,Electronics,62,53,53
515222,103886,7/17/2024,2005,5,10,CardToCard,Completed,37,Tehran,9/2/2023,Regular,Laptop Stand,Accessories,28,126,126
515223,108084,2/20/2025,2012,1,0,Wallet,Completed,54,Tabriz,11/29/2023,Regular,Office Chair,Home Office,180,180,180
515224,104268,3/2/2026,2002,1,10,CardToCard,Completed,62,Ahvaz,4/24/2023,Regular,Mechanical Keyboard,Electronics,62,56,56
515225,106837,8/5/2025,2012,1,20,Cash,Completed,52,Shiraz,2/5/2024,Regular,Office Chair,Home Office,180,144,144
515226,104401,6/11/2024,2015,2,5,Gateway,Completed,36,Tabriz,2/20/2023,VIP,Bluetooth Speaker,Electronics,58,110,110
515227,100795,12/24/2025,2008,5,5,Gateway,Completed,38,Karaj,11/30/2023,New,Phone Case,Accessories,14,66,66
515228,102960,4/22/2026,2003,2,0,CardToCard,Cancelled,40,Rasht,2/4/2024,VIP,USB-C Cable,Accessories,9,18,18
515229,109677,9/8/2025,2007,2,0,Gateway,Completed,57,Shiraz,2/27/2024,Regular,Headphones,Electronics,75,150,150
515230,104207,5/27/2025,2003,2,10,Cash,Completed,61,Tabriz,4/25/2025,Regular,USB-C Cable,Accessories,9,16,16
515231,105819,8/3/2025,2017,1,0,Gateway,Completed,36,Tehran,9/26/2024,New,HDMI Cable,Accessories,11,11,11
515232,108033,9/27/2025,2011,1,15,Gateway,Completed,49,Tehran,9/22/2024,Regular,Desk Lamp,Home Office,32,27,27
515233,105474,1/12/2026,2013,2,0,Cash,Completed,26,Ahvaz,5/15/2023,New,Notebook,Stationery,7,14,14
515234,108361,7/23/2025,2010,1,30,Gateway,Completed,26,Tehran,12/15/2024,New,Fitness Band,Wearables,55,38,38
515235,101361,4/4/2025,2020,1,5,CardToCard,Completed,21,Mashhad,2/9/2024,New,Gaming Controller,Gaming,68,65,65
515236,105981,6/6/2024,2020,3,0,CardToCard,Completed,47,Mashhad,8/8/2025,Regular,Gaming Controller,Gaming,68,204,204
515237,103954,11/19/2024,2008,2,0,CardToCard,Completed,40,Kerman,2/15/2023,VIP,Phone Case,Accessories,14,28,28
515238,103039,3/14/2024,2002,2,10,CardToCard,Completed,31,Tehran,4/11/2023,New,Mechanical Keyboard,Electronics,62,112,112
515239,103840,9/21/2025,2013,2,10,Gateway,Completed,63,Karaj,5/5/2023,New,Notebook,Stationery,7,13,13
515240,104056,6/21/2026,2013,2,0,Gateway,Completed,36,Rasht,10/18/2023,New,Notebook,Stationery,7,14,14
515241,104165,3/23/2024,2009,2,15,Gateway,Completed,52,Isfahan,10/30/2024,Regular,Smart Watch,Wearables,120,204,204
515242,107036,1/15/2025,2003,1,10,Gateway,Completed,26,Ahvaz,11/24/2025,New,USB-C Cable,Accessories,9,8,8
515243,108832,8/27/2025,2016,1,15,Gateway,Completed,55,Tehran,1/14/2025,Regular,Monitor,Electronics,21,18,18
515244,104741,1/27/2024,2002,2,30,CardToCard,Completed,30,Shiraz,12/9/2023,Regular,Mechanical Keyboard,Electronics,62,87,87
515245,105636,1/14/2025,2004,1,0,CardToCard,Completed,46,Tehran,9/16/2023,Regular,Power Bank,Electronics,35,35,35
515246,101221,11/17/2025,2012,3,0,CardToCard,Completed,41,Isfahan,8/27/2024,New,Office Chair,Home Office,180,540,540
515247,104211,9/10/2024,2008,2,0,Gateway,Completed,25,Rasht,3/29/2025,Regular,Phone Case,Accessories,14,28,28
515248,106647,7/24/2025,2016,2,15,Wallet,Completed,24,Shiraz,10/27/2024,New,Monitor,Electronics,21,36,36
515249,107960,6/8/2025,2016,2,30,Wallet,Completed,49,Ahvaz,2/11/2025,New,Monitor,Electronics,21,29,29
515250,100935,8/27/2025,2003,1,20,Cash,Completed,39,Tehran,9/3/2023,Regular,USB-C Cable,Accessories,9,7,7
515251,105346,7/26/2024,2011,3,30,Gateway,Completed,37,Ahvaz,3/7/2024,New,Desk Lamp,Home Office,32,67,67
515252,109875,5/25/2024,2001,1,10,Gateway,Completed,60,Isfahan,4/17/2024,VIP,Wireless Mouse,Electronics,18,16,16
515253,104227,1/15/2024,2014,2,10,Gateway,Completed,39,Kerman,8/6/2024,New,Backpack,Accessories,42,76,76
515254,103207,2/19/2025,2006,1,10,Gateway,Completed,65,Mashhad,1/30/2025,Regular,Webcam,Electronics,48,43,43
515255,107047,6/10/2024,2015,2,0,Gateway,Completed,46,Tabriz,3/16/2025,Regular,Bluetooth Speaker,Electronics,58,116,116
515256,101584,7/16/2025,2011,1,15,Gateway,Completed,37,Tehran,8/30/2025,Regular,Desk Lamp,Home Office,32,27,27
515257,106116,4/19/2025,2013,1,15,Gateway,Completed,25,Isfahan,4/24/2024,New,Notebook,Stationery,7,6,6
515259,103863,11/23/2025,2003,3,10,CardToCard,Completed,29,Ahvaz,6/15/2025,Regular,USB-C Cable,Accessories,9,24,24
515260,107557,11/8/2024,2010,1,5,Gateway,Completed,56,Tehran,11/20/2023,New,Fitness Band,Wearables,55,52,52
515261,102700,9/13/2024,2001,1,15,Gateway,Completed,23,Shiraz,2/10/2024,VIP,Wireless Mouse,Electronics,18,15,15
515262,107185,3/12/2024,2014,2,20,CardToCard,Completed,29,Tabriz,10/24/2025,New,Backpack,Accessories,42,67,67
515263,105377,10/15/2025,2007,4,0,Wallet,Completed,26,Shiraz,5/30/2024,New,Headphones,Electronics,75,300,300
515264,102676,3/4/2025,2003,5,15,Gateway,Completed,46,Shiraz,9/3/2025,New,USB-C Cable,Accessories,9,38,38
515265,109791,10/17/2024,2005,2,10,Wallet,Completed,27,Karaj,4/1/2024,Regular,Laptop Stand,Accessories,28,50,50
515266,105402,8/30/2025,2017,1,0,Gateway,Completed,51,Tehran,4/28/2025,VIP,HDMI Cable,Accessories,11,11,11
515267,107115,8/24/2024,2003,2,20,Wallet,Completed,43,Tabriz,2/24/2024,Regular,USB-C Cable,Accessories,9,14,14
515268,106921,2/16/2025,2001,3,5,Gateway,Completed,30,Karaj,3/25/2023,Regular,Wireless Mouse,Electronics,18,51,51
515269,109144,1/11/2025,2013,2,0,Cash,Completed,60,Qom,4/18/2025,New,Notebook,Stationery,7,14,14
515270,108143,8/21/2024,2010,1,0,Gateway,Completed,37,Tehran,2/15/2025,Regular,Fitness Band,Wearables,55,55,55
515271,101844,11/14/2025,2009,3,0,CardToCard,Completed,58,Mashhad,3/22/2025,Regular,Smart Watch,Wearables,120,360,360
515272,104843,9/3/2025,2001,3,10,Gateway,Completed,22,Tehran,9/30/2023,Regular,Wireless Mouse,Electronics,18,49,49
515273,106848,3/24/2025,2009,4,0,Gateway,Completed,37,Shiraz,2/26/2024,VIP,Smart Watch,Wearables,120,480,480
515274,100080,8/20/2025,2010,1,15,Gateway,Returned,50,Karaj,5/26/2025,New,Fitness Band,Wearables,55,47,47
